"Rk_name","Rk_Pk","Rk_Tm","Rk_Player","Rk_College","Rk_Yrs","Rk_G","Rk_MP","Rk_PTS","Rk_TRB","Rk_AST","Rk_FG_","Rk__3P_","Rk_FT_","Rk_WS","Rk_WS_48","Rk_BPM","Rk_VORP"
"39","39","SAS","Michael Wiley","Cal State Long Beach","2","94","13.7","7.4","2.6","0.7",".561",".000",".709","2.9",".107","-0.2","0.6"
"40","40","IND","Dick Miller","Toledo","1","8","6.6","1.0","0.9","0.6",".444",".000","","-0.1","-.102","-4.3","-0.1"
"41","41","DEN","Jawann Oldham","Seattle University","10","329","15.9","4.4","4.1","0.5",".479",".000",".607","4.3",".039","-2.4","-0.6"
"42","42","PHO","","Stanford","","","","","","","","","","","","",""
"43","43","HOU","","Clemson","","","","","","","","","","","","",""
"44","44","PHI","","NC State","","","","","","","","","","","","",""
"45","45","DET","Brad Branson","SMU","2","72","11.9","5.4","2.9","0.7",".422",".000",".725","0.9",".053","-2.1","0.0"
"46","46","BOS","","Purdue","","","","","","","","","","","","",""
"47","47","DEN","Kurt Nimphius","Arizona State","8","564","20.3","6.4","4.4","1.2",".487",".100",".668","17.5",".074","-1.6","1.3"
"48","48","DEN","","Cincinnati","","","","","","","","","","","","",""
"49","49","GSW","","UNC","","","","","","","","","","","","",""
"50","50","CHI","James Wilkes","UCLA","3","114","13.4","4.8","2.4","0.9",".463",".000",".723","2.0",".063","-2.0","0.0"
"51","51","DEN","Ronnie Valentine","Old Dominion","1","24","5.1","3.5","1.3","0.3",".378",".500",".474","-0.3","-.128","-7.2","-0.2"
"52","52","NJN","Lowes Moore","West Virginia","3","112","18.9","6.7","2.0","2.8",".442",".200",".750","1.5",".035","-2.7","-0.3"
"53","53","CLE","","Washington State","","","","","","","","","","","","",""
"54","54","BOS","","Holy Cross","","","","","","","","","","","","",""
"55","55","CLE","","Southern Illinois","","","","","","","","","","","","",""
"56","56","POR","Mike Harper","North Park University","2","123","15.4","5.0","3.5","0.6",".474",".000",".559","2.4",".062","-2.4","-0.2"
"57","57","DAL","Dave Britton","Texas A&M","1","2","4.5","2.0","1.0","1.5",".667","","","0.0",".093","-4.0","0.0"
"58","58","NYK","Kurt Rambis","Santa Clara","14","880","18.5","5.2","5.6","1.1",".534",".000",".689","38.3",".113","0.0","8.1"
"59","59","PHO","","Clemson","","","","","","","","","","","","",""
"60","60","SAS","","Georgia","","","","","","","","","","","","",""
"61","61","SAS","Rich Yonakor","UNC","1","10","7.0","3.3","2.7","0.3",".538","",".714","0.3",".201","-1.8","0.1"
"62","62","KCK","","Southern University and A&M College","","","","","","","","","","","","",""
"63","63","MIL","","Oklahoma","","","","","","","","","","","","",""
"64","64","DET","","Furman University","","","","","","","","","","","","",""
"65","65","PHO","","California","","","","","","","","","","","","",""
"66","66","SEA","Carl Bailey","Tuskegee University","1","1","7.0","2.0","0.0","0.0","1.000","","","0.0","-.268","-5.1","0.0"
"67","67","PHI","","Winston-Salem State","","","","","","","","","","","","",""
"68","68","CLE","","Illinois State","","","","","","","","","","","","",""
"69","69","BOS","","Idaho","","","","","","","","","","","","",""
"70","70","DET","Darwin Cook","University of Portland","8","612","23.1","9.5","2.1","3.7",".453",".196",".764","22.9",".078","0.6","9.4"
"71","71","GSW","","Alabama","","","","","","","","","","","","",""
"72","72","UTA","","BYU","","","","","","","","","","","","",""
"73","73","DEN","","Pitt","","","","","","","","","","","","",""
"74","74","CHI","","Michigan State","","","","","","","","","","","","",""
"75","75","NJN","Rory Sparrow","Villanova","12","836","27.0","9.0","2.1","5.0",".466",".260",".797","28.3",".060","-1.5","3.0"
"76","76","SDC","","Oklahoma State","","","","","","","","","","","","",""
"77","77","CLE","","Florida State","","","","","","","","","","","","",""
"78","78","IND","","Notre Dame","","","","","","","","","","","","",""
"79","79","POR","","Saint Louis","","","","","","","","","","","","",""
"80","80","DAL","","Weber State","","","","","","","","","","","","",""
"81","81","WSB","","Cal State Long Beach","","","","","","","","","","","","",""
"82","82","NYK","","Wisconsin","","","","","","","","","","","","",""
"83","83","SAS","","Cal State Fullerton","","","","","","","","","","","","",""
"84","84","HOU","","Utah State University","","","","","","","","","","","","",""
"85","85","PHI","","Western Kentucky","","","","","","","","","","","","",""
"86","86","MIL","","UNC","","","","","","","","","","","","",""
"87","87","LAL","Tony Jackson","Florida State","1","2","7.0","1.0","1.0","1.0",".333","","","0.0",".124","-3.6","0.0"
"88","88","PHO","","Loyola Chicago","","","","","","","","","","","","",""
"89","89","SEA","","Murray State","","","","","","","","","","","","",""
"90","90","PHI","","Savannah State University","","","","","","","","","","","","",""
"91","91","LAL","","Texas","","","","","","","","","","","","",""
"92","92","BOS","","Iona College","","","","","","","","","","","","",""
"93","93","DET","Tony Fuller","Pepperdine","1","15","16.5","4.0","2.8","1.9",".364",".000",".750","-0.1","-.021","-4.0","-0.2"
"94","94","UTA","","Boston University","","","","","","","","","","","","",""
"95","95","GSW","","USC","","","","","","","","","","","","",""
"96","96","CHI","","Northwestern","","","","","","","","","","","","",""
"97","97","DEN","","Texas State University","","","","","","","","","","","","",""
"98","98","NJN","","Oklahoma","","","","","","","","","","","","",""
"99","99","SDC","Wally Rank","San Jose State","1","25","6.1","2.2","1.2","0.7",".368","",".464","-0.4","-.140","-7.5","-0.3"
"100","100","IND","","Illinois State","","","","","","","","","","","","",""
"101","101","CLE","","Kentucky","","","","","","","","","","","","",""
"102","102","POR","","New Mexico","","","","","","","","","","","","",""
"103","103","DAL","Darrell Allums","UCLA","1","22","12.5","2.7","3.0","1.1",".343",".000",".591","-0.3","-.054","-5.6","-0.3"
"104","104","NYK","","Albright College","","","","","","","","","","","","",""
"105","105","WSB","","Rutgers University","","","","","","","","","","","","",""
"106","106","HOU","","New Mexico","","","","","","","","","","","","",""
"107","107","SAS","","University of Wisconsin-Eau Claire","","","","","","","","","","","","",""
"108","108","KCK","","Eastern Michigan","","","","","","","","","","","","",""
"109","109","MIL","","Virginia Commonwealth","","","","","","","","","","","","",""
"110","110","ATL","","South Carolina","","","","","","","","","","","","",""
"111","111","PHO","","Northern Arizona University","","","","","","","","","","","","",""
"112","112","SEA","","Georgia Tech","","","","","","","","","","","","",""
"113","113","PHI","","Toledo","","","","","","","","","","","","",""
"114","114","LAL","","University of Portland","","","","","","","","","","","","",""
"115","115","BOS","","University of Maine","","","","","","","","","","","","",""
"116","116","DET","","University of Alaska Anchorage","","","","","","","","","","","","",""
"117","117","GSW","","Illinois","","","","","","","","","","","","",""
"118","118","UTA","","Western Michigan","","","","","","","","","","","","",""
"119","119","DEN","","Oklahoma City University","","","","","","","","","","","","",""
"120","120","CHI","","St. John's","","","","","","","","","","","","",""
"121","121","NJN","","LSU","","","","","","","","","","","","",""
"122","122","SDC","","Santa Clara","","","","","","","","","","","","",""
"123","123","CLE","","Oral Roberts","","","","","","","","","","","","",""
"124","124","IND","","Philadelphia University","","","","","","","","","","","","",""
"125","125","POR","","University of Lethbridge","","","","","","","","","","","","",""
"126","126","DAL","","Cameron University","","","","","","","","","","","","",""
"127","127","WSB","","Chicago State","","","","","","","","","","","","",""
"128","128","NYK","","New York Institute of Technology","","","","","","","","","","","","",""
"129","129","SAS","","Iowa State","","","","","","","","","","","","",""
"130","130","HOU","","New Mexico","","","","","","","","","","","","",""
"131","131","KCK","","Kent State University","","","","","","","","","","","","",""
"132","132","MIL","","Indiana State University","","","","","","","","","","","","",""
"133","133","ATL","","George Washington","","","","","","","","","","","","",""
"134","134","PHO","","Utah","","","","","","","","","","","","",""
"135","135","SEA","","South Carolina","","","","","","","","","","","","",""
"136","136","PHI","","Saint Augustine's College","","","","","","","","","","","","",""
"137","137","LAL","","University of North Alabama","","","","","","","","","","","","",""
"138","138","BOS","","Norfolk State","","","","","","","","","","","","",""
"139","139","DET","","Gonzaga","","","","","","","","","","","","",""
"140","140","UTA","","UNC","","","","","","","","","","","","",""
"141","141","GSW","Lorenzo Romar","Washington","5","291","17.8","5.9","1.3","3.5",".464",".211",".749","8.0",".074","-0.6","1.8"
"142","142","CHI","","Marquette","","","","","","","","","","","","",""
"143","143","DEN","","Vanderbilt","","","","","","","","","","","","",""
"144","144","NJN","","University of Alabama at Birmingham","","","","","","","","","","","","",""
"145","145","SDC","","USC","","","","","","","","","","","","",""
"146","146","IND","","Lafayette College","","","","","","","","","","","","",""
"147","147","CLE","","Wilmington College","","","","","","","","","","","","",""
"148","148","POR","","UCLA","","","","","","","","","","","","",""
"149","149","DAL","","Midwestern State University","","","","","","","","","","","","",""
"150","150","NYK","","Louisville","","","","","","","","","","","","",""
"151","151","WSB","","Stephen F. Austin","","","","","","","","","","","","",""
"152","152","HOU","","Arizona","","","","","","","","","","","","",""
"153","153","SAS","","Arkansas","","","","","","","","","","","","",""
"154","154","KCK","","Montana State","","","","","","","","","","","","",""
"155","155","MIL","","Furman University","","","","","","","","","","","","",""
"156","156","ATL","","Dillard University","","","","","","","","","","","","",""
"157","157","PHO","","Montana-Western","","","","","","","","","","","","",""
"158","158","SEA","","Seattle University","","","","","","","","","","","","",""
"159","159","PHI","","Weber State","","","","","","","","","","","","",""
"160","160","BOS","","Virginia Tech","","","","","","","","","","","","",""
"161","161","DET","","Fairmont State University","","","","","","","","","","","","",""
"162","162","GSW","","La Salle","","","","","","","","","","","","",""
"163","163","UTA","","Saint Peter's College","","","","","","","","","","","","",""
"164","164","CHI","","North Park University","","","","","","","","","","","","",""
"165","165","NJN","","New Orleans","","","","","","","","","","","","",""
"166","166","CLE","","Ohio State","","","","","","","","","","","","",""
"167","167","IND","","James Madison University","","","","","","","","","","","","",""
"168","168","POR","John Stroeder","Montana","2","46","6.4","1.8","1.8","0.5",".369",".000",".667","-0.1","-.010","-5.9","-0.3"
"169","169","DAL","Clarence Kea","Lamar University","2","51","8.8","3.9","2.5","0.4",".485",".000",".692","1.0",".107","-3.6","-0.2"
"170","170","WSB","","Auburn","","","","","","","","","","","","",""
"171","171","NYK","","Penn","","","","","","","","","","","","",""
"172","172","SAS","","University of Texas-Pan American","","","","","","","","","","","","",""
"173","173","HOU","","Bowling Green","","","","","","","","","","","","",""
"174","174","MIL","","Virginia Union University","","","","","","","","","","","","",""
"175","175","PHO","","La Salle","","","","","","","","","","","","",""
"176","176","SEA","","Georgetown","","","","","","","","","","","","",""
"177","177","PHI","","Grambling State University","","","","","","","","","","","","",""
"178","178","LAL","","Edinboro University of Pennsylvania","","","","","","","","","","","","",""
"179","179","BOS","","Boston University","","","","","","","","","","","","",""
"180","180","DET","","Huron University","","","","","","","","","","","","",""
"181","181","UTA","","UT Arlington","","","","","","","","","","","","",""
"182","182","GSW","Billy Reid","San Francisco","1","59","10.1","3.2","1.0","1.2",".454",".000",".564","-0.6","-.050","-5.6","-0.5"
"183","183","CHI","","Kentucky","","","","","","","","","","","","",""
"184","184","DEN","","South Carolina","","","","","","","","","","","","",""
"185","185","NJN","","Colorado State","","","","","","","","","","","","",""
"186","186","IND","","Kenyon College","","","","","","","","","","","","",""
"187","187","CLE","","Central State University","","","","","","","","","","","","",""
"188","188","POR","","University of Maine","","","","","","","","","","","","",""
"189","189","DAL","","Houston","","","","","","","","","","","","",""
"190","190","NYK","","Monmouth University","","","","","","","","","","","","",""
"191","191","WSB","","Alcorn State","","","","","","","","","","","","",""
"192","192","SAS","","University of North Texas","","","","","","","","","","","","",""
"193","193","KCK","","Delta State University","","","","","","","","","","","","",""
"194","194","MIL","","Illinois State","","","","","","","","","","","","",""
"195","195","ATL","","Franciscan University of Steubenville","","","","","","","","","","","","",""
"196","196","PHO","","North Park University","","","","","","","","","","","","",""
"197","197","SEA","","Eastern Kentucky University","","","","","","","","","","","","",""
"198","198","PHI","","Saint Joseph's","","","","","","","","","","","","",""
"199","199","BOS","","Northwestern","","","","","","","","","","","","",""
"200","200","GSW","","University of Nebraska at Kearney","","","","","","","","","","","","",""
"201","201","UTA","","Middle Tennessee","","","","","","","","","","","","",""
"202","202","DEN","","Regis University","","","","","","","","","","","","",""
"203","203","CHI","","Montana State University, Billings","","","","","","","","","","","","",""
"204","204","IND","","West Virginia Wesleyan College","","","","","","","","","","","","",""
"205","205","POR","","Yeshiva University","","","","","","","","","","","","",""
"206","206","DAL","","Cal State Fullerton","","","","","","","","","","","","",""
"207","207","WSB","","Oklahoma State","","","","","","","","","","","","",""
"208","208","NYK","","Grand Canyon University","","","","","","","","","","","","",""
"209","209","SAS","","Arkansas","","","","","","","","","","","","",""
"210","210","MIL","","Alabama State University","","","","","","","","","","","","",""
"211","211","PHO","","Kansas","","","","","","","","","","","","",""
"212","212","SEA","","Texas Tech","","","","","","","","","","","","",""
